id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
123,1,0.0,0.114417,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.017238,48,48,3.0,-1,-1,0,1,76,1,76,0,0
1900,1,0.0,50.868027,3768,0,1.0,-1,-1,0,12,4104,0,0,0,0
123,1,0.0,0.269349,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003495,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.036214,34,311,3.0,-1,-1,0,1,62,1,339,0,0
1900,1,0.0,1480.810378,52752,0,1.0,-1,-1,0,168,57456,0,0,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.200137,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109694,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.116179,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016732,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,3.000292,0,0,3.0,-1,-1,0,6,276,2,92,0,0
53,1,4.0,0.119679,34,297,3.0,-1,-1,0,1,62,1,325,0,0
1900,1,0.0,1032.879228,37680,0,1.0,-1,-1,0,120,41040,0,0,0,0
1900,1,0.0,50.83058,3768,0,1.0,-1,-1,0,12,4104,0,0,0,0
123,1,0.0,0.270102,48,48,3.0,-1,-1,0,1,76,1,76,0,0
1900,1,0.0,322.370929,13188,0,1.0,-1,-1,0,42,14364,0,0,0,0
80,0,1.0,0.089448,1847,1539,3.0,-1,-1,0,7,2151,7,1831,0,0
80,0,1.0,0.114934,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.180398,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.003752,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.00075,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.061961,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.109678,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114433,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016723,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003248,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.042224,34,297,3.0,-1,-1,0,1,62,1,325,0,0
1900,1,0.0,1643.646987,58404,0,1.0,-1,-1,0,186,63612,0,0,0,0
123,1,0.0,0.269861,48,48,3.0,-1,-1,0,1,76,1,76,0,0
1900,1,0.0,109.999279,5652,0,1.0,-1,-1,0,18,6156,0,0,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.03498,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109194,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003498,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.107433,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.016983,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114429,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.269841,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.093946,1847,1539,3.0,-1,-1,0,7,2151,7,1831,0,0
80,0,1.0,0.126426,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.039463,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.00425,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.0005,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.00325,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.046721,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003745,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.051225,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.10968,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.01699,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114424,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003247,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.04047,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.272601,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003501,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.196634,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109685,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016989,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114182,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.094447,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.113685,1847,791,3.0,-1,-1,0,6,2099,6,1043,0,0
80,0,1.0,0.210379,1595,177,3.0,-1,-1,0,8,1927,7,469,0,0
53,1,4.0,0.200631,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.0005,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.00075,37,132,3.0,-1,-1,0,1,65,1,160,0,0
53,1,4.0,0.197378,41,124,3.0,-1,-1,0,1,69,1,152,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.039479,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.272087,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.038729,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109672,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.104447,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.016983,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.116177,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.270104,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003248,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.107436,34,311,3.0,-1,-1,0,1,62,1,339,0,0
80,0,1.0,0.089197,1847,1539,3.0,-1,-1,0,7,2151,7,1831,0,0
80,0,1.0,0.109936,1847,791,3.0,-1,-1,0,6,2099,6,1043,0,0
53,1,4.0,0.055701,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004751,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000498,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.0005,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.121426,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109928,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016972,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114174,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.004245,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.034488,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.269845,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.120428,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109433,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016987,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.201136,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.11468,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.269593,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.088448,1847,1539,3.0,-1,-1,0,7,2151,7,1831,0,0
80,0,1.0,0.117684,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.104681,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004001,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.0005,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.107187,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003499,0,0,3.0,-1,-1,0,5,212,3,144,0,0
123,1,0.0,0.111674,48,48,3.0,-1,-1,0,1,76,1,76,0,0
53,1,4.0,0.036223,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.016984,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114192,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.270346,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003748,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.106937,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003747,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.19589,34,297,3.0,-1,-1,0,1,62,1,325,0,0
80,0,1.0,0.089698,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.110187,1847,791,3.0,-1,-1,0,7,2151,6,1043,0,0
53,1,4.0,0.123928,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004001,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000498,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.0005,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003502,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.202885,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003248,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.049207,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.10919,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.017487,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.117194,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.114179,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.269345,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003246,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.055462,34,297,3.0,-1,-1,0,1,62,1,325,0,0
80,0,1.0,0.093956,1847,1539,3.0,-1,-1,1539,7,2139,5,204,0,0
80,0,1.0,0.114934,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.071206,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.003751,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000749,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.130919,34,311,3.0,-1,-1,0,1,62,1,339,0,0
67,1,2.0,0.000994,300,300,3.0,-1,-1,0,1,328,1,328,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.042223,34,311,3.0,-1,-1,0,1,62,1,339,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.055463,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.109427,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.01699,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114186,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.105937,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.270089,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.093195,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.109432,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.205372,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004001,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000501,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003496,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.197895,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003248,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.058969,34,311,3.0,-1,-1,0,1,62,1,339,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.19139,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.003497,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.10569,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109438,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016967,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114172,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.088947,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.105689,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.20713,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.00375,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000501,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.003498,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.197633,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.269842,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011244,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.125422,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011493,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.047968,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.202141,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109682,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016987,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.088698,1847,1539,3.0,-1,-1,0,7,2151,7,1831,0,0
80,0,1.0,0.113184,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.132166,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.007998,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.00075,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.011745,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.05495,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.116676,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.269354,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.051709,34,281,3.0,-1,-1,0,1,62,1,309,0,0
443,0,0.0,0.01151,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.20164,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011742,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.049719,34,297,3.0,-1,-1,0,1,62,1,325,0,0
80,0,1.0,0.088198,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.111434,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
80,0,1.0,0.224122,1595,177,3.0,-1,-1,0,7,1887,7,469,0,0
53,1,4.0,0.200629,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.007748,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.0005,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000501,37,132,3.0,-1,-1,0,1,65,1,160,0,0
53,1,4.0,0.130914,41,124,3.0,-1,-1,0,1,69,1,152,0,0
443,0,0.0,0.011495,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.048223,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.109684,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.016739,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.114436,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011243,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.052213,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.272081,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.046466,34,297,3.0,-1,-1,0,1,62,1,325,0,0
80,0,1.0,0.241862,9995,177,3.0,-1,-1,0,12,10487,12,669,0,0
53,1,4.0,0.000479,41,57,3.0,-1,-1,0,1,69,1,85,0,0
443,0,0.0,0.011743,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.048468,34,311,3.0,-1,-1,0,1,62,1,339,0,0
80,0,1.0,0.093695,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.112435,1847,791,3.0,-1,-1,0,6,2099,6,1043,0,0
53,1,4.0,0.054699,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000499,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000502,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.114935,34,311,3.0,-1,-1,0,1,62,1,339,0,0
443,0,0.0,0.011742,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.145668,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.017238,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.109682,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.113933,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.047963,34,311,3.0,-1,-1,0,1,62,1,339,0,0
123,1,0.0,0.269841,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.012992,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.108678,34,297,3.0,-1,-1,0,1,62,1,325,0,0
80,0,1.0,0.092946,1847,1539,3.0,-1,-1,0,7,2139,7,1823,0,0
80,0,1.0,0.117683,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.11568,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.004249,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.0005,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000502,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.011744,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.057713,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011743,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.126168,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.017221,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011493,0,0,3.0,-1,-1,0,4,172,2,92,0,0
53,1,4.0,0.044467,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.111429,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.11618,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.051964,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.270092,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.088947,1847,1539,3.0,-1,-1,1539,7,2139,5,204,0,0
80,0,1.0,0.118432,1847,791,3.0,-1,-1,0,6,2099,6,1043,0,0
53,1,4.0,0.056699,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.009247,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000498,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.0005,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.011491,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.056469,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011493,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.056699,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011496,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.107187,34,281,3.0,-1,-1,0,1,62,1,309,0,0
123,1,0.0,0.017227,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.109935,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.074453,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.114181,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.27009,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,1.0,0.093695,1847,1539,3.0,-1,-1,1539,7,2139,5,204,0,0
80,0,1.0,0.121431,1847,791,3.0,-1,-1,0,6,2099,6,1035,0,0
53,1,4.0,0.060457,37,179,3.0,-1,-1,0,1,65,1,207,0,0
53,1,4.0,0.00475,37,442,3.0,-1,-1,0,1,65,1,470,0,0
53,1,4.0,0.000501,37,100,3.0,-1,-1,0,1,65,1,128,0,0
53,1,4.0,0.000499,37,132,3.0,-1,-1,0,1,65,1,160,0,0
443,0,0.0,0.011498,0,0,3.0,-1,-1,0,4,172,3,132,0,0
53,1,4.0,0.058712,34,281,3.0,-1,-1,0,1,62,1,309,0,0
443,0,0.0,0.011492,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.112178,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011251,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.056214,34,297,3.0,-1,-1,0,1,62,1,325,0,0
443,0,0.0,0.011495,0,0,3.0,-1,-1,0,5,212,3,144,0,0
53,1,4.0,0.068203,34,297,3.0,-1,-1,0,1,62,1,325,0,0
123,1,0.0,0.016985,48,48,3.0,-1,-1,0,1,76,1,76,0,0
