id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
443,0,,2.583787,3624,5516,3.0,-1,-1,0,24,4664,23,7508,0,0
53,1,4.0,0.013578,38,54,3.0,-1,-1,0,1,66,1,82,0,0
5353,1,4.0,38.595360,3888,0,1.0,-1,-1,0,29,4700,0,0,0,0
5353,1,4.0,38.175279,1818,0,1.0,-1,-1,0,17,2634,0,0,0,0
136,2,0.0,-1,-1,-1,4.0,-1,-1,0,1,64,0,0,0,0
0,2,0.0,0.004340,40,0,4.0,-1,-1,0,2,152,0,0,0,0
67,1,2.0,0.004204,0,600,,-1,-1,0,0,0,2,656,0,0
123,1,0.0,0.018262,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.023151,48,48,3.0,-1,-1,0,1,76,1,76,0,0
0,2,0.0,0.055415,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,146,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,166,0,0,0,0
134,2,0.0,7.550691,24,0,4.0,-1,-1,0,3,168,0,0,0,0
443,0,,72.484195,7385,5380,6.0,-1,-1,0,16,8045,14,5952,0,0
443,0,,69.633449,6965,5131,6.0,-1,-1,0,24,7981,21,6496,0,0
0,2,0.0,23.370275,100,0,4.0,-1,-1,0,5,380,0,0,0,0
443,0,,72.433771,1418,5131,6.0,-1,-1,0,11,1878,10,5539,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,391,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,411,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,391,0,0,0,0
443,0,,68.396072,4207,9458,6.0,-1,-1,0,16,4867,18,10186,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,117,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,137,0,0,0,0
443,0,,0.674159,1289,6224,3.0,-1,-1,0,13,1829,13,6752,0,0
443,0,,97.036123,2603,3842,6.0,-1,-1,0,12,3103,11,4290,0,0
53,1,4.0,0.013741,46,62,3.0,-1,-1,0,1,74,1,90,0,0
53,1,4.0,0.044944,37,53,3.0,-1,-1,0,1,65,1,81,0,0
67,1,2.0,58.447015,3603,0,1.0,-1,-1,0,12,3939,0,0,0,0
443,0,,123.033629,10345,17343,6.0,-1,-1,0,31,11605,29,18511,0,0
443,0,,144.999440,8176,5893,6.0,-1,-1,0,20,9008,15,7463,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,117,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,137,0,0,0,0
443,0,,183.995564,19447,8767,6.0,-1,-1,0,41,21107,30,9975,0,0
67,1,2.0,60.150210,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
53,1,4.0,0.011258,37,53,3.0,-1,-1,0,1,65,1,81,0,0
80,0,0.0,0.237601,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.247405,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.243230,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,301.532260,146,775,3.0,-1,-1,0,10,566,5,987,0,0
443,0,,9.028916,1090,6429,,-1,-1,0,14,1670,13,6957,0,0
443,0,,9.175136,1093,7397,,-1,-1,0,15,1713,14,7965,0,0
443,0,,9.102421,1090,6429,,-1,-1,0,14,1670,13,6957,0,0
53,1,4.0,0.000619,33,49,3.0,-1,-1,0,1,61,1,77,0,0
443,0,,8.802702,2506,5330,,-1,-1,0,15,3126,14,5898,0,0
53,1,4.0,0.011442,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.237910,135,238,3.0,-1,-1,0,4,315,4,406,0,0
80,0,1.0,0.297082,157,371,3.0,-1,-1,0,5,377,4,539,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.010620,40,56,3.0,-1,-1,0,1,68,1,84,0,0
53,1,4.0,0.000605,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.017713,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,59.349602,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,8.910511,11065,4865,,-1,-1,0,24,12069,19,6081,0,0
67,1,2.0,59.957043,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,0.0,0.176464,31,0,6.0,-1,-1,0,2,111,1,40,0,0
443,0,0.0,0.185046,31,0,6.0,-1,-1,0,2,111,1,40,0,0
443,0,0.0,0.114456,53,0,6.0,-1,-1,0,2,133,1,40,0,0
53,1,4.0,0.011373,46,62,3.0,-1,-1,0,1,74,1,90,0,0
443,0,,1.161052,3219,5271,10.0,-1,-1,0,18,3995,15,6910,0,0
80,0,1.0,240.072298,176,83,,-1,-1,0,5,444,4,299,0,0
443,0,,245.988358,673,336516351,,-1,-1,0,123657,6527241,239484,349618679,0,0
5353,1,4.0,7.006697,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.006537,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.006526,804,0,1.0,-1,-1,0,4,996,0,0,0,0
80,0,0.0,0.249356,0,0,3.0,-1,-1,0,4,216,3,164,0,0
80,0,0.0,0.240893,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.343867,146,775,3.0,-1,-1,0,12,670,7,1486,0,0
80,0,0.0,0.253883,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.022490,43,111,3.0,-1,-1,0,1,71,1,139,0,0
53,1,4.0,0.011272,36,68,3.0,-1,-1,0,1,64,1,96,0,0
53,1,4.0,0.005843,36,68,3.0,-1,-1,0,1,64,1,96,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,59.330210,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.017387,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,0.192012,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.194384,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.010912,41,57,3.0,-1,-1,0,1,69,1,85,0,0
67,1,2.0,59.780831,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,299.896211,13395,4865,3.0,-1,-1,0,27,14519,20,6121,0,0
53,1,4.0,0.010136,46,62,3.0,-1,-1,0,1,74,1,90,0,0
443,0,,59.252172,16824,4865,6.0,-1,-1,0,27,17948,21,6161,0,0
67,1,2.0,58.676946,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,0.238593,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.240306,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.428794,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.364352,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.013047,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.227328,157,371,3.0,-1,-1,0,4,337,4,539,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.013023,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.035211,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,0.190866,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,60.359848,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,8.929202,1094,5864,,-1,-1,0,15,2452,15,6700,0,0
67,1,2.0,60.858140,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,77,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,77,0,0,0,0
5353,1,4.0,-1,-1,-1,1.0,-1,-1,0,1,97,0,0,0,0
53,1,4.0,0.013883,46,62,3.0,-1,-1,0,1,74,1,90,0,0
80,0,0.0,0.239358,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.244650,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.489266,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.287392,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.017694,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.228038,135,238,3.0,-1,-1,0,4,315,4,406,0,0
53,1,4.0,0.011085,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
443,0,,48.042781,12910,4865,6.0,-1,-1,0,25,13954,20,6121,0,0
0,2,0.0,0.016492,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,0.190785,48,48,3.0,-1,-1,0,1,76,1,76,0,0
67,1,2.0,60.042529,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,59.470598,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
5353,1,4.0,7.009107,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.009115,804,0,1.0,-1,-1,0,4,996,0,0,0,0
5353,1,4.0,7.008969,804,0,1.0,-1,-1,0,4,916,0,0,0,0
80,0,0.0,0.245414,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.254768,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.479358,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.241876,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.032497,43,111,3.0,-1,-1,0,1,71,1,139,0,0
53,1,4.0,0.012627,36,68,3.0,-1,-1,0,1,64,1,96,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.260110,135,238,3.0,-1,-1,0,4,315,4,406,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,60.077532,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
53,1,4.0,0.013781,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.014787,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,0.194712,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.125938,259,110,4.0,-1,-1,0,2,339,2,190,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
443,0,,1322.836876,8023,10166,10.0,-1,-1,0,45,9903,37,12698,0,0
67,1,2.0,58.590312,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
53,1,4.0,0.013280,46,62,3.0,-1,-1,0,1,74,1,90,0,0
67,1,2.0,60.314890,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,0.241322,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.241889,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.505646,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.243299,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.012586,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.250264,135,238,3.0,-1,-1,0,4,315,4,406,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.014411,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.016615,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,0.194881,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,59.430869,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,8.759049,3669,4865,,-1,-1,0,16,4329,14,5437,0,0
67,1,2.0,60.232436,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,0.0,0.112920,53,0,6.0,-1,-1,0,2,133,1,40,0,0
53,1,4.0,0.013093,46,62,3.0,-1,-1,0,1,74,1,90,0,0
80,0,0.0,0.239277,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.242570,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.493854,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.246877,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.011667,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.238896,135,238,3.0,-1,-1,0,4,315,4,406,0,0
80,0,1.0,0.240237,157,371,3.0,-1,-1,0,4,337,4,539,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.009575,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,58.276186,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
0,2,0.0,0.021156,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
5353,1,4.0,0.101131,639,0,1.0,-1,-1,0,2,695,0,0,0,0
5353,1,4.0,0.101212,639,0,1.0,-1,-1,0,2,735,0,0,0,0
5353,1,4.0,0.101074,792,0,1.0,-1,-1,0,2,848,0,0,0,0
67,1,2.0,61.135330,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
5353,1,4.0,7.005609,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.005607,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.005606,804,0,1.0,-1,-1,0,4,996,0,0,0,0
443,0,,8.800505,10217,4865,,-1,-1,0,23,11181,20,6121,0,0
80,0,0.0,0.260344,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.241357,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.502970,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.246033,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.021153,43,111,3.0,-1,-1,0,1,71,1,139,0,0
53,1,4.0,0.010439,36,68,3.0,-1,-1,0,1,64,1,96,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,58.869465,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.015672,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,0.191154,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.191421,48,48,3.0,-1,-1,0,1,76,1,76,0,0
443,0,0.0,0.113245,53,0,6.0,-1,-1,0,2,133,1,40,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.016309,46,62,3.0,-1,-1,0,1,74,1,90,0,0
67,1,2.0,58.543924,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,51.453795,27361,4865,6.0,-1,-1,0,36,28845,25,6321,0,0
443,0,0.0,0.121012,241,92,4.0,-1,-1,0,2,321,1,132,0,0
67,1,2.0,60.357420,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,0.0,0.241427,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.238960,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.450301,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.239545,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.012289,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.015593,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,0.193710,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,0.192879,48,48,3.0,-1,-1,0,1,76,1,76,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.011512,46,62,3.0,-1,-1,0,1,74,1,90,0,0
67,1,2.0,60.330057,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,,0.185994,717,5321,6.0,-1,-1,0,12,1349,12,5941,0,0
53,1,4.0,0.061655,46,110,3.0,-1,-1,0,1,74,1,138,0,0
67,1,2.0,60.218339,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,0.0,0.119112,259,110,4.0,-1,-1,0,2,339,1,150,0,0
80,0,0.0,0.240256,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.243473,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.490965,146,775,3.0,-1,-1,0,11,606,5,987,0,0
80,0,0.0,0.241452,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.015111,43,111,3.0,-1,-1,0,1,71,1,139,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,1.0,0.237609,157,371,3.0,-1,-1,0,4,337,4,539,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.010534,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,58.942291,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
0,2,0.0,0.016489,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,0.191363,48,48,3.0,-1,-1,0,1,76,1,76,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
443,0,,8.727236,3669,4865,,-1,-1,0,18,4433,16,5961,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
443,0,,0.704134,894,3694,9.0,-1,-1,0,16,1554,14,4262,0,0
53,1,4.0,0.070360,36,52,3.0,-1,-1,0,1,64,1,80,0,0
443,0,,300.961256,707,3688773,6.0,-1,-1,0,1544,86127,2636,3835697,0,0
67,1,2.0,60.311194,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
443,0,0.0,0.161145,53,0,6.0,-1,-1,0,2,133,1,40,0,0
53,1,4.0,0.090451,46,62,3.0,-1,-1,0,1,74,1,90,0,0
443,0,,37.194441,10441,4865,6.0,-1,-1,0,22,11365,21,6161,0,0
5353,1,4.0,7.000920,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.000914,804,0,1.0,-1,-1,0,4,916,0,0,0,0
5353,1,4.0,7.000913,804,0,1.0,-1,-1,0,4,996,0,0,0,0
80,0,0.0,0.234474,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,0.0,0.235871,0,0,3.0,-1,-1,0,4,216,2,112,0,0
80,0,1.0,300.473354,146,775,3.0,-1,-1,0,11,618,6,1027,0,0
80,0,0.0,0.241316,0,0,3.0,-1,-1,0,4,216,2,112,0,0
53,1,4.0,0.012610,43,111,3.0,-1,-1,0,1,71,1,139,0,0
53,1,4.0,0.010755,36,68,3.0,-1,-1,0,1,64,1,96,0,0
53,1,4.0,0.005238,36,68,3.0,-1,-1,0,1,64,1,96,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
67,1,2.0,60.058384,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
80,0,1.0,0.231042,135,238,3.0,-1,-1,0,4,315,4,406,0,0
80,0,1.0,0.313423,157,371,3.0,-1,-1,0,4,337,4,539,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
53,1,4.0,0.014673,40,56,3.0,-1,-1,0,1,68,1,84,0,0
53,1,4.0,0.014781,40,56,3.0,-1,-1,0,1,68,1,84,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
0,2,0.0,0.042858,560,560,4.0,-1,-1,0,10,840,10,840,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
123,1,0.0,-1,-1,-1,1.0,-1,-1,0,1,76,0,0,0,0
80,0,0.0,-1,-1,-1,11.0,-1,-1,0,1,40,0,0,0,0
443,0,,300.999316,830,69860,6.0,-1,-1,0,43,2570,66,72508,0,0
67,1,2.0,59.988970,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
53,1,4.0,0.011512,46,62,3.0,-1,-1,0,1,74,1,90,0,0
67,1,2.0,59.710171,3000,0,1.0,-1,-1,0,10,3280,0,0,0,0
